"days","Cat_1","Cat_2","StartTime","total_StartTime","average_duration","std_duration","proportion_StartTime","Activity","Var_1","Var_2"
"Monday","(44,64]","Male",19,37321.2623228571,567.058349992776,34.2808952900235,0.0237069543581191,"Sleeping","CohAge","SEX2"
"Monday","(44,64]","Male",21,164014.071354563,456.890646969161,26.8044021739222,0.10418388504803,"Sleeping","CohAge","SEX2"
"Monday","(44,64]","Male",22,368929.382438994,401.675439228844,132.854831714375,0.234348772964567,"Sleeping","CohAge","SEX2"
"Monday","(44,64]","Male",23,102180.147484409,395.098347587593,71.6209132546683,0.0649061672074045,"Sleeping","CohAge","SEX2"
"Monday","(44,64]","Female",0,126034.411339654,323.788266786518,40.4952777086038,0.108694953160556,"Sleeping","CohAge","SEX2"
"Monday","(44,64]","Female",1,32474.8337579341,60,0,0.0280070378930307,"Sleeping","CohAge","SEX2"
"Monday","(44,64]","Female",2,32474.8337579341,90,0,0.0280070378930307,"Sleeping","CohAge","SEX2"
"Monday","(44,64]","Female",4,436146.470106522,141.256579946288,56.7692681046284,0.376142671159959,"Sleeping","CohAge","SEX2"
"Monday","(44,64]","Female",5,35664.9404573269,201.06774979734,89.5556560140693,0.0307582587269442,"Sleeping","CohAge","SEX2"
"Monday","(44,64]","Female",6,32474.8337579341,105,0,0.0280070378930307,"Sleeping","CohAge","SEX2"
"Monday","(44,64]","Female",7,64780.5080967665,60,0,0.0558681888418492,"Sleeping","CohAge","SEX2"
"Monday","(44,64]","Female",15,17327.8654114203,105,0,0.0149439466511332,"Sleeping","CohAge","SEX2"
"Monday","(44,64]","Female",19,32474.8337579341,167,0,0.0280070378930307,"Sleeping","CohAge","SEX2"
"Monday","(44,64]","Female",20,16062.6470529533,760,0,0.0138527934593208,"Sleeping","CohAge","SEX2"
"Monday","(44,64]","Female",21,143902.161550843,389.977252100669,141.127429996941,0.124104508786249,"Sleeping","CohAge","SEX2"
"Monday","(44,64]","Female",22,121648.671669332,481.529849248216,60.5051598256619,0.104912591161378,"Sleeping","CohAge","SEX2"
"Monday","(44,64]","Female",23,68057.0304179478,459.043237602509,87.5260785083999,0.0586939364804885,"Sleeping","CohAge","SEX2"
"Monday","(64,85]","Male",1,27646.5854026071,185,0,0.0396002478948132,"Sleeping","CohAge","SEX2"
"Monday","(64,85]","Male",4,310269.449293376,230.667250476821,73.4851499738408,0.44442186719544,"Sleeping","CohAge","SEX2"
"Monday","(64,85]","Male",14,27646.5854026071,90,0,0.0396002478948132,"Sleeping","CohAge","SEX2"
"Monday","(64,85]","Male",20,22309.6562871868,477,0,0.0319557698194932,"Sleeping","CohAge","SEX2"
"Monday","(64,85]","Male",21,100077.025517404,630.131815637859,91.59387317889,0.143347721295484,"Sleeping","CohAge","SEX2"
"Monday","(64,85]","Male",22,164041.416909113,394.204887963081,124.084132524139,0.234968647303716,"Sleeping","CohAge","SEX2"
"Monday","(64,85]","Male",23,46151.0068668599,500,0,0.06610549859624,"Sleeping","CohAge","SEX2"
"Monday","(64,85]","Female",0,135690.509953643,348.765546010561,133.839841872849,0.138805891643426,"Sleeping","CohAge","SEX2"
"Monday","(64,85]","Female",1,81950.072616956,450.468860405891,91.013345612623,0.0838316025470484,"Sleeping","CohAge","SEX2"
"Monday","(64,85]","Female",4,417906.251582212,175.623185013419,62.0274184936608,0.427501156079733,"Sleeping","CohAge","SEX2"
"Monday","(64,85]","Female",7,30218.6185868077,69,0,0.0309124219417221,"Sleeping","CohAge","SEX2"
"Monday","(64,85]","Female",13,81416.5580642857,90,0.0000000000000142108549549617,0.0832858387849884,"Sleeping","CohAge","SEX2"
"Monday","(64,85]","Female",15,15054.0799164725,140,0,0.0153997135569116,"Sleeping","CohAge","SEX2"
"Monday","(64,85]","Female",18,15054.0799164725,195,0,0.0153997135569116,"Sleeping","CohAge","SEX2"
"Monday","(64,85]","Female",22,140236.865055019,473.043592948986,79.8510493722455,0.143456628631516,"Sleeping","CohAge","SEX2"
"Monday","(64,85]","Female",23,60028.8039565934,382.344124851371,84.3728953820529,0.0614070332577424,"Sleeping","CohAge","SEX2"
"Thursday","(14,25]","Male",1,84255.7705952885,400,0,0.0926796703953231,"Sleeping","CohAge","SEX2"
"Thursday","(14,25]","Male",2,43851.2058144038,289,0,0.0482354534603674,"Sleeping","CohAge","SEX2"
"Thursday","(14,25]","Male",4,432628.077721448,234.480192230469,103.450129523324,0.475882273269816,"Sleeping","CohAge","SEX2"
"Thursday","(14,25]","Male",19,43851.2058144038,435,0,0.0482354534603674,"Sleeping","CohAge","SEX2"
"Thursday","(14,25]","Male",21,258557.152278481,562.527790046569,36.3268140501459,0.284407720470875,"Sleeping","CohAge","SEX2"
"Thursday","(14,25]","Male",22,45963.9490332747,499,0,0.0505594289432509,"Sleeping","CohAge","SEX2"
"Thursday","(14,25]","Female",0,58757.481938206,180,0,0.134100909848641,"Sleeping","CohAge","SEX2"
"Thursday","(14,25]","Female",1,101564.392126934,510,0.0000000000000568434196295973,0.231798180302718,"Sleeping","CohAge","SEX2"
"Thursday","(14,25]","Female",3,58757.481938206,240,0,0.134100909848641,"Sleeping","CohAge","SEX2"
"Thursday","(14,25]","Female",4,160321.87406514,294.030544424775,86.7325375136342,0.365899090151359,"Sleeping","CohAge","SEX2"
"Thursday","(14,25]","Female",20,58757.481938206,150,0,0.134100909848641,"Sleeping","CohAge","SEX2"
"Thursday","(25,44]","Male",2,66455.1350811209,660,0,0.0469203688837378,"Sleeping","CohAge","SEX2"
"Thursday","(25,44]","Male",4,698759.148615451,180.28060572739,132.536247317722,0.493355960738053,"Sleeping","CohAge","SEX2"
"Thursday","(25,44]","Male",20,32946.1307173516,510,0.0000000000000568434212307866,0.0232614771554221,"Sleeping","CohAge","SEX2"
"Thursday","(25,44]","Male",21,121267.719048926,454.809329341929,56.3861455164022,0.0856205634751846,"Sleeping","CohAge","SEX2"
"Thursday","(25,44]","Male",22,432094.381264071,501.032749165978,57.817176527289,0.305078422258151,"Sleeping","CohAge","SEX2"
"Thursday","(25,44]","Male",23,64816.2025962006,423.730475123318,27.6725710729021,0.0457632074894508,"Sleeping","CohAge","SEX2"
"Thursday","(25,44]","Female",1,87535.2811822198,510,0,0.119771776901974,"Sleeping","CohAge","SEX2"
"Thursday","(25,44]","Female",4,325998.073029989,163.330362768972,130.827595326667,0.446052927986163,"Sleeping","CohAge","SEX2"
"Thursday","(25,44]","Female",15,78854.5054575522,40,0,0.107894144027675,"Sleeping","CohAge","SEX2"
"Thursday","(25,44]","Female",20,48902.5817177665,595,0,0.066911867173171,"Sleeping","CohAge","SEX2"
"Thursday","(25,44]","Female",22,122962.120588755,447.502082236947,31.8083569758445,0.168245208967712,"Sleeping","CohAge","SEX2"
"Thursday","(25,44]","Female",23,66598.0895412473,401.243878535372,19.9612820887313,0.0911240749433058,"Sleeping","CohAge","SEX2"
"Thursday","(44,64]","Male",4,786584.842669816,89.4535387195883,69.6887286056225,0.465912556226354,"Sleeping","CohAge","SEX2"
"Thursday","(44,64]","Male",7,46263.1117835055,180,0,0.0274027205976642,"Sleeping","CohAge","SEX2"
"Thursday","(44,64]","Male",12,68834.3082769368,40,0,0.0407721669496279,"Sleeping","CohAge","SEX2"
"Thursday","(44,64]","Male",18,31860.4294751071,640,0,0.0188716757989294,"Sleeping","CohAge","SEX2"
"Thursday","(44,64]","Male",21,179497.79569569,444.019282964259,27.0831483859273,0.106320732733316,"Sleeping","CohAge","SEX2"
"Thursday","(44,64]","Male",22,261124.314610324,525.046184755078,69.9433011713415,0.154670024532904,"Sleeping","CohAge","SEX2"
"Thursday","(44,64]","Male",23,314102.302888695,362.557093243035,33.4243020510896,0.186050123161205,"Sleeping","CohAge","SEX2"
"Thursday","(44,64]","Female",0,58792.6989981511,360,0,0.0471371028293856,"Sleeping","CohAge","SEX2"
"Thursday","(44,64]","Female",1,54370.333847467,210,0,0.0435914673268644,"Sleeping","CohAge","SEX2"
"Thursday","(44,64]","Female",2,28448.4702737637,300,0,0.022808588336373,"Sleeping","CohAge","SEX2"
"Thursday","(44,64]","Female",4,586815.960697387,188.969484732895,119.892998972204,0.470480259499352,"Sleeping","CohAge","SEX2"
"Thursday","(44,64]","Female",19,19267.8455731044,70,0,0.015448013674431,"Sleeping","CohAge","SEX2"
"Thursday","(44,64]","Female",20,76053.3652720027,471.46055213657,58.4644402682777,0.0609758585748879,"Sleeping","CohAge","SEX2"
"Thursday","(44,64]","Female",21,156309.159937308,511.303386964111,34.5448367874467,0.125321018947803,"Sleeping","CohAge","SEX2"
"Thursday","(44,64]","Female",22,160504.739358214,422.571719452878,53.0318175185262,0.128684828773889,"Sleeping","CohAge","SEX2"
"Thursday","(44,64]","Female",23,106707.526857948,379.155134639601,87.937938434056,0.085552862037014,"Sleeping","CohAge","SEX2"
"Thursday","(64,85]","Male",0,39878.083600206,515,0,0.0577721653413808,"Sleeping","CohAge","SEX2"
"Thursday","(64,85]","Male",4,188799.41399922,184.259942913622,83.527130516393,0.273517430558332,"Sleeping","CohAge","SEX2"
"Thursday","(64,85]","Male",5,75207.2204360247,90,0,0.108954181887347,"Sleeping","CohAge","SEX2"
"Thursday","(64,85]","Male",10,75207.2204360247,60,7.10542748737847e-15,0.108954181887347,"Sleeping","CohAge","SEX2"
"Thursday","(64,85]","Male",13,41753.8001074643,90,0,0.0604895527985433,"Sleeping","CohAge","SEX2"
"Thursday","(64,85]","Male",14,45290.3625090192,60,0,0.0656130404227502,"Sleeping","CohAge","SEX2"
"Thursday","(64,85]","Male",19,75207.2204360247,420,0,0.108954181887347,"Sleeping","CohAge","SEX2"
"Thursday","(64,85]","Male",21,32161.1995478104,495,0,0.0465925633859608,"Sleeping","CohAge","SEX2"
"Thursday","(64,85]","Male",22,41753.8001074643,540,0,0.0604895527985433,"Sleeping","CohAge","SEX2"
"Thursday","(64,85]","Male",23,75006.330743739,399.057307975194,7.33653827372526,0.108663149032447,"Sleeping","CohAge","SEX2"
"Thursday","(64,85]","Female",4,182710.180065261,189.029735087708,71.3756496899572,0.436704851084008,"Sleeping","CohAge","SEX2"
"Thursday","(64,85]","Female",14,26127.7362439093,60,7.10542773115817e-15,0.0624492251142393,"Sleeping","CohAge","SEX2"
"Thursday","(64,85]","Female",15,26835.5776601703,114,0,0.0641410727177441,"Sleeping","CohAge","SEX2"
"Thursday","(64,85]","Female",22,67253.0854930165,417.084732812016,57.9667697356138,0.160745004326948,"Sleeping","CohAge","SEX2"
"Thursday","(64,85]","Female",23,115457.094572245,481.198961036005,67.8470530648628,0.27595984675706,"Sleeping","CohAge","SEX2"
"Friday","(14,25]","Male",4,208204.009182756,345.686002373586,25.5724331686434,0.446714423368487,"Sleeping","CohAge","SEX2"
"Friday","(14,25]","Male",17,49670.5282208654,30,0,0.106571153263027,"Sleeping","CohAge","SEX2"
"Friday","(14,25]","Male",22,208204.009182756,601.192833135534,2.13103609738695,0.446714423368487,"Sleeping","CohAge","SEX2"
"Friday","(14,25]","Female",0,82021.4048226648,475,0,0.0955205421455865,"Sleeping","CohAge","SEX2"
"Friday","(14,25]","Female",4,308925.269650124,187.34857533443,19.670103305799,0.359768395862652,"Sleeping","CohAge","SEX2"
"Friday","(14,25]","Female",8,44797.8958096813,55,0,0.0521707632778781,"Sleeping","CohAge","SEX2"
"Friday","(14,25]","Female",19,189067.854548574,67,0,0.220184767718003,"Sleeping","CohAge","SEX2"
"Friday","(14,25]","Female",20,44797.8958096813,715,0,0.0521707632778781,"Sleeping","CohAge","SEX2"
"Friday","(14,25]","Female",21,189067.854548574,585,0,0.220184767718003,"Sleeping","CohAge","SEX2"
"Friday","(25,44]","Male",2,70731.2962967363,417,0.000000000000056843419964727,0.0975952499570504,"Sleeping","CohAge","SEX2"
"Friday","(25,44]","Male",4,313497.546488731,136.705841497103,85.1096642199838,0.432564833565782,"Sleeping","CohAge","SEX2"
"Friday","(25,44]","Male",5,33792.8112745192,420,0.0000000000000568434211714067,0.046627420049706,"Sleeping","CohAge","SEX2"
"Friday","(25,44]","Male",16,71214.2534224203,119.351847010147,22.6189490834893,0.098261635614708,"Sleeping","CohAge","SEX2"
"Friday","(25,44]","Male",21,99642.7627847033,525.877267998953,38.3661691138991,0.137487376162126,"Sleeping","CohAge","SEX2"
"Friday","(25,44]","Male",22,115421.385057635,549.276191165306,24.4731750133085,0.159258765424445,"Sleeping","CohAge","SEX2"
"Friday","(25,44]","Male",23,20441.1214012088,540,0,0.0282047192261827,"Sleeping","CohAge","SEX2"
"Friday","(25,44]","Female",4,594275.994019349,196.220747319214,117.063175671652,0.480632431712426,"Sleeping","CohAge","SEX2"
"Friday","(25,44]","Female",11,47893.9003546978,120,0,0.0387351365751475,"Sleeping","CohAge","SEX2"
"Friday","(25,44]","Female",12,67362.0653420824,330,0,0.054480399000405,"Sleeping","CohAge","SEX2"
"Friday","(25,44]","Female",20,33148.3550584506,420,0.0000000000000568434212163283,0.0268093859744421,"Sleeping","CohAge","SEX2"
"Friday","(25,44]","Female",21,124170.940507879,717.585771077354,96.4780880023583,0.100425697293736,"Sleeping","CohAge","SEX2"
"Friday","(25,44]","Female",22,254730.970567679,535.15525449989,100.974354125278,0.206018696781522,"Sleeping","CohAge","SEX2"
"Friday","(25,44]","Female",23,114863.662543258,473.419590262093,67.4212437816764,0.0928982526623215,"Sleeping","CohAge","SEX2"
"Friday","(44,64]","Male",1,112471.71707197,518.061696931129,215.751385842239,0.0991625327437208,"Sleeping","CohAge","SEX2"
"Friday","(44,64]","Male",3,36641.8568962033,210,0,0.0323058936846802,"Sleeping","CohAge","SEX2"
"Friday","(44,64]","Male",4,523461.580755887,234.659940369133,180.60418471483,0.461518482095994,"Sleeping","CohAge","SEX2"
"Friday","(44,64]","Male",12,25999.7354451374,480,0,0.0229230928852695,"Sleeping","CohAge","SEX2"
"Friday","(44,64]","Male",13,22297.3557231648,120,0,0.0196588291221862,"Sleeping","CohAge","SEX2"
"Friday","(44,64]","Male",20,38995.6044586841,450,0,0.034381113800557,"Sleeping","CohAge","SEX2"
"Friday","(44,64]","Male",21,22297.3557231648,610,0,0.0196588291221862,"Sleeping","CohAge","SEX2"
"Friday","(44,64]","Male",22,129682.303639519,430.858960480264,21.6440951103657,0.114336528468808,"Sleeping","CohAge","SEX2"
"Friday","(44,64]","Male",23,222368.34742503,437.475029989805,86.2163105054099,0.196054698076599,"Sleeping","CohAge","SEX2"
"Friday","(44,64]","Female",4,224750.279025151,236.588932511968,126.816843746799,0.443612611887921,"Sleeping","CohAge","SEX2"
"Friday","(44,64]","Female",19,57135.8021484341,625,0,0.112774776224157,"Sleeping","CohAge","SEX2"
"Friday","(44,64]","Female",21,36456.1986425934,575,0,0.0719573277928431,"Sleeping","CohAge","SEX2"
"Friday","(44,64]","Female",22,64533.9091187308,558.591730759126,75.7551578847219,0.127377176587595,"Sleeping","CohAge","SEX2"
"Friday","(44,64]","Female",23,123760.171263827,568.14620053843,124.277382203401,0.244278107507483,"Sleeping","CohAge","SEX2"
"Friday","(64,85]","Male",4,223031.548888003,149.001278178138,61.5818875963321,0.422046685701904,"Sleeping","CohAge","SEX2"
"Friday","(64,85]","Male",6,32206.6219502802,90,0,0.060945180713405,"Sleeping","CohAge","SEX2"
"Friday","(64,85]","Male",21,151382.10167806,535.939886386394,27.2516540055263,0.286463124191892,"Sleeping","CohAge","SEX2"
"Friday","(64,85]","Male",22,35621.7962083297,660,0,0.0674077775248903,"Sleeping","CohAge","SEX2"
"Friday","(64,85]","Male",23,86210.248148945,389.962303297038,151.310163810485,0.163137231867909,"Sleeping","CohAge","SEX2"
"Friday","(64,85]","Female",0,65879.7699110522,479.587207727357,64.7742375854646,0.068849013431172,"Sleeping","CohAge","SEX2"
"Friday","(64,85]","Female",1,120277.054392984,247.433788057131,62.1126642160231,0.125698018443976,"Sleeping","CohAge","SEX2"
"Friday","(64,85]","Female",3,43355.9122752143,110,0,0.0453099910729374,"Sleeping","CohAge","SEX2"
"Friday","(64,85]","Female",4,401836.387022558,221.104215020735,67.568391461128,0.419947410936667,"Sleeping","CohAge","SEX2"
"Friday","(64,85]","Female",10,43355.9122752143,60,0,0.0453099910729374,"Sleeping","CohAge","SEX2"
"Friday","(64,85]","Female",13,35682.9119516648,60,7.10542763112697e-15,0.0372911636992732,"Sleeping","CohAge","SEX2"
"Friday","(64,85]","Female",14,21918.4548550989,306,0,0.0229063336855412,"Sleeping","CohAge","SEX2"
"Friday","(64,85]","Female",21,84520.6730087115,467.195715668577,47.2673283249661,0.0883300739976057,"Sleeping","CohAge","SEX2"
"Friday","(64,85]","Female",22,115737.67905019,411.54853129491,242.754376899229,0.120954050540519,"Sleeping","CohAge","SEX2"
"Friday","(64,85]","Female",23,24308.359741544,297,0,0.025403953119371,"Sleeping","CohAge","SEX2"
"Saturday","(14,25]","Male",0,46125.811819456,489.414938510595,16.6895641448438,0.080046994502556,"Sleeping","CohAge","SEX2"
"Saturday","(14,25]","Male",4,199871.209394011,334.366875221846,113.904489099137,0.34685762631571,"Sleeping","CohAge","SEX2"
"Saturday","(14,25]","Male",6,43394.5809802555,685,0,0.0753072010691865,"Sleeping","CohAge","SEX2"
"Saturday","(14,25]","Male",16,42099.1641798379,1220,0,0.0730591274329452,"Sleeping","CohAge","SEX2"
"Saturday","(14,25]","Male",18,66548.5750048077,90,0.0000000000000142108550085277,0.115488773149697,"Sleeping","CohAge","SEX2"
"Saturday","(14,25]","Male",19,22865.6635863077,720,0,0.0396812018085377,"Sleeping","CohAge","SEX2"
"Saturday","(14,25]","Male",21,45905.6708291044,870,0,0.0796649605838157,"Sleeping","CohAge","SEX2"
"Saturday","(14,25]","Male",22,42874.8989793049,625,0,0.074405341987855,"Sleeping","CohAge","SEX2"
"Saturday","(14,25]","Male",23,66548.5750048077,540,0,0.115488773149697,"Sleeping","CohAge","SEX2"
"Saturday","(14,25]","Female",0,141990.805626637,592.066876866358,49.0499671545933,0.241811727832398,"Sleeping","CohAge","SEX2"
"Saturday","(14,25]","Female",3,39731.5599419121,450,0.0000000000000568434208260373,0.0676632343666898,"Sleeping","CohAge","SEX2"
"Saturday","(14,25]","Female",4,240463.048663995,424.170061643012,106.912257396042,0.40951091882796,"Sleeping","CohAge","SEX2"
"Saturday","(14,25]","Female",15,39731.5599419121,120,0,0.0676632343666898,"Sleeping","CohAge","SEX2"
"Saturday","(14,25]","Female",17,66538.0379076813,60,0,0.11331492797739,"Sleeping","CohAge","SEX2"
"Saturday","(14,25]","Female",22,58740.6830954451,726.424495715607,111.408562600728,0.100035956628872,"Sleeping","CohAge","SEX2"
"Saturday","(25,44]","Male",0,25772.1722880879,540,0,0.0216659270110597,"Sleeping","CohAge","SEX2"
"Saturday","(25,44]","Male",1,40176.2052706319,426.188456872746,71.9447680466798,0.033774984942856,"Sleeping","CohAge","SEX2"
"Saturday","(25,44]","Male",3,35855.6357888049,497,0,0.0301428059401283,"Sleeping","CohAge","SEX2"
"Saturday","(25,44]","Male",4,527144.451945308,191.135454082179,97.3415721098267,0.443155240949983,"Sleeping","CohAge","SEX2"
"Saturday","(25,44]","Male",6,10024.5367462473,255,0,0.00842734089451457,"Sleeping","CohAge","SEX2"
"Saturday","(25,44]","Male",11,24437.4940969808,90.3556377866889,36.3985246914994,0.0205439012870136,"Sleeping","CohAge","SEX2"
"Saturday","(25,44]","Male",12,41312.4634755907,60,7.10542759385423e-15,0.0347302046681926,"Sleeping","CohAge","SEX2"
"Saturday","(25,44]","Male",13,10802.2431641758,120,0.0000000000000142108565222719,0.00908113640303913,"Sleeping","CohAge","SEX2"
"Saturday","(25,44]","Male",14,9490.13803952198,60,0,0.00797808720936572,"Sleeping","CohAge","SEX2"
"Saturday","(25,44]","Male",16,25763.2479198984,60,0,0.0216584245503569,"Sleeping","CohAge","SEX2"
"Saturday","(25,44]","Male",18,13406.4554645522,690,0,0.0112704230875511,"Sleeping","CohAge","SEX2"
"Saturday","(25,44]","Male",20,18980.276079044,630,60.0000043422757,0.0159561744187314,"Sleeping","CohAge","SEX2"
"Saturday","(25,44]","Male",21,50230.3141039396,555.798248978895,67.2139287430588,0.042227186243884,"Sleeping","CohAge","SEX2"
"Saturday","(25,44]","Male",22,190724.743711973,531.207269597681,47.3119804686897,0.160336828819688,"Sleeping","CohAge","SEX2"
